"""About the data: Exported on May 23, 2025. Criteria: '""Knowledge Graph"" AND ""Machine Translation""' in title and abstract. Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2025 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.
995;pub.1130003292;10.1017/s1351324920000418;;;Benchmarks and goals;"Abstract
                  Benchmarks can be a useful step toward the goals of the field (when the benchmark is on the critical path), as demonstrated by the GLUE benchmark, and deep nets such as BERT and ERNIE. The case for other benchmarks such as MUSE and WN18RR is less well established. Hopefully, these benchmarks are on a critical path toward progress on bilingual lexicon induction (BLI) and knowledge graph completion (KGC). Many KGC algorithms have been proposed such as Trans[DEHRM], but it remains to be seen how this work improves WordNet coverage. Given how much work is based on these benchmarks, the literature should have more to say than it does about the connection between benchmarks and goals. Is optimizing P@10 on WN18RR likely to produce more complete knowledge graphs? Is MUSE likely to improve Machine Translation?";;;Natural Language Engineering;;;;2020-08-10;2020;2020-08-10;2020-09;26;5;579-592;"All OA; Hybrid";Article;Church, Kenneth Ward;Church, Kenneth Ward (Baidu, Sunnyvale, CA 94089, USA);;Church, Kenneth Ward (Baidu (United States));2;0;;0,57;https://www.cambridge.org/core/services/aop-cambridge-core/content/view/39E1AE704654F6F47765CA12F3B7547B/S1351324920000418a.pdf/div-class-title-benchmarks-and-goals-div.pdf;https://app.dimensions.ai/details/publication/pub.1130003292;"46 Information and Computing Sciences; 4602 Artificial Intelligence";
995;pub.1126582292;10.23919/icact48636.2020.9061292;;;NMT Enhancement based on Knowledge Graph Mining with Pre-trained Language Model;Pre-trained language models like Bert, RoBERTa, GPT, etc. have achieved SOTA effects on multiple NLP tasks (e.g. sentiment classification, information extraction, event extraction, etc.). We propose a simple method based on knowledge graph to improve the quality of machine translation. First, we propose a multi-task learning model that learns subjects, objects, and predicates at the same time. Second, we treat different predicates as different fields, and improve the recognition ability of NMT models in different fields through classification labels. Finally, beam search combined with L2R, R2L rearranges results through entities. Based on the CWMT2018 experimental data, using the predicate's domain classification identifier, the BLUE score increased from 33.58% to 37.63%, and through L2R, R2L rearrangement, the BLEU score increased to 39.25%, overall improvement is more than 5 percentage;;;;2020 22nd International Conference on Advanced Communication Technology (ICACT);;;2020-02-16;2020;;2020-02-16;00;;185-189;Closed;Proceeding;"Yang, Hao; Qin, Ying; Deng, Yao; Wang, Minghan";"Yang, Hao (Translate Service Center, Huawei Co. Ltd., Beijing, China); Qin, Ying (Translate Service Center, Huawei Co. Ltd., Dongguan, China); Deng, Yao (Translate Service Center, Huawei Co. Ltd., Beijing, China); Wang, Minghan (Translate Service Center, Huawei Co. Ltd., Beijing, China)";;"Yang, Hao (Huawei Technologies (China)); Qin, Ying (Translate Service Center, Huawei Co. Ltd., Dongguan, China); Deng, Yao (Huawei Technologies (China)); Wang, Minghan (Huawei Technologies (China))";2;2;;0,54;;https://app.dimensions.ai/details/publication/pub.1126582292;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 4611 Machine Learning";
993;pub.1166836245;10.17762/ijritcc.v11i9.8981;;;VTKG: A Vision Transformer Model with Integration of Knowledge Graph for Enhanced Image Captioning;The Transformer model has exhibited impressive results in machine translation tasks. In this research, we utilize the Transformer model to improve the performance of image captioning. In this paper, we tackle the image captioning task from a novel sequence-to-sequence perspective and present VTKG, a VisionTransformer model with integrated Knowledge Graph, a comprehensive Transformer network that substitutes the CNN in the encoder section with a convolution-free Transformer encoder. Subsequently, to enhance the generation of meaningful captions and address the issue of mispredictions, we introduce a novel approach to integrate common-sense knowledge extracted from a knowledge graph. This has significantly improved the overall adaptability of our captioning model. Through the amalgamation of the previously mentioned strategies, we attain exceptional performance on multiple established evaluation metrics, outperforming existing benchmarks. Experimental results demonstrate a 1.32%, 1.7%, 1.25%, 1.14%, 2.8% and 2.5% improvement in Blue-1, Bluu-2, Blue-4, Metor, Rough-L and CIDEr score respectively when compared to state-of-the-art methods.;;;International Journal on Recent and Innovation Trends in Computing and Communication;;;;2023-10-30;2023;2023-10-30;;11;9;889-896;Closed;Article;K. H. Walse, Yugandhara A. Thakare,;K. H. Walse, Yugandhara A. Thakare, ();;K. H. Walse, Yugandhara A. Thakare, ();1;1;;0,67;;https://app.dimensions.ai/details/publication/pub.1166836245;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
993;pub.1146451291;10.48550/arxiv.2203.09975;;;BIOS: An Algorithmically Generated Biomedical Knowledge Graph;"Biomedical knowledge graphs (BioMedKGs) are essential infrastructures for
biomedical and healthcare big data and artificial intelligence (AI),
facilitating natural language processing, model development, and data exchange.
For decades, these knowledge graphs have been developed via expert curation;
however, this method can no longer keep up with today's AI development, and a
transition to algorithmically generated BioMedKGs is necessary. In this work,
we introduce the Biomedical Informatics Ontology System (BIOS), the first
large-scale publicly available BioMedKG generated completely by machine
learning algorithms. BIOS currently contains 4.1 million concepts, 7.4 million
terms in two languages, and 7.3 million relation triplets. We present the
methodology for developing BIOS, including the curation of raw biomedical
terms, computational identification of synonymous terms and aggregation of
these terms to create concept nodes, semantic type classification of the
concepts, relation identification, and biomedical machine translation. We
provide statistics on the current BIOS content and perform preliminary
assessments of term quality, synonym grouping, and relation extraction. The
results suggest that machine learning-based BioMedKG development is a viable
alternative to traditional expert curation.";;;arXiv;;;;2022-03-18;2022;;;;;;"All OA; Green";Preprint;"Yu, Sheng; Yuan, Zheng; Xia, Jun; Luo, Shengxuan; Ying, Huaiyuan; Zeng, Sihang; Ren, Jingyi; Yuan, Hongyi; Zhao, Zhengyun; Lin, Yucong; Lu, Keming; Wang, Jing; Xie, Yutao; Shum, Heung-Yeung";"Yu, Sheng (); Yuan, Zheng (); Xia, Jun (); Luo, Shengxuan (); Ying, Huaiyuan (); Zeng, Sihang (); Ren, Jingyi (); Yuan, Hongyi (); Zhao, Zhengyun (); Lin, Yucong (); Lu, Keming (); Wang, Jing (); Xie, Yutao (); Shum, Heung-Yeung ()";;"Yu, Sheng (); Yuan, Zheng (); Xia, Jun (); Luo, Shengxuan (); Ying, Huaiyuan (); Zeng, Sihang (); Ren, Jingyi (); Yuan, Hongyi (); Zhao, Zhengyun (); Lin, Yucong (); Lu, Keming (); Wang, Jing (); Xie, Yutao (); Shum, Heung-Yeung ()";1;1;;0,41;;https://app.dimensions.ai/details/publication/pub.1146451291;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
991;pub.1150879998;10.48550/arxiv.2209.03554;;;Knowledge Based Template Machine Translation In Low-Resource Setting;"Incorporating tagging into neural machine translation (NMT) systems has shown
promising results in helping translate rare words such as named entities (NE).
However, translating NE in low-resource setting remains a challenge. In this
work, we investigate the effect of using tags and NE hypernyms from knowledge
graphs (KGs) in parallel corpus in different levels of resource conditions. We
find the tag-and-copy mechanism (tag the NEs in the source sentence and copy
them to the target sentence) improves translation in high-resource settings
only. Introducing copying also results in polarizing effects in translating
different parts-of-speech (POS). Interestingly, we find that copy accuracy for
hypernyms is consistently higher than that of entities. As a way of avoiding
""hard"" copying and utilizing hypernym in bootstrapping rare entities, we
introduced a ""soft"" tagging mechanism and found consistent improvement in high
and low-resource settings.";;;arXiv;;;;2022-09-08;2022;;;;;;"All OA; Green";Preprint;"Tang, Zilu; Wijaya, Derry";"Tang, Zilu (); Wijaya, Derry ()";;"Tang, Zilu (); Wijaya, Derry ()";0;0;;0;;https://app.dimensions.ai/details/publication/pub.1150879998;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
989;pub.1104151487;10.1007/978-981-10-5209-5;;;Deep Learning in Natural Language Processing;In recent years, deep learning has fundamentally changed the landscapes of a number of areas in artificial intelligence, including speech, vision, natural language, robotics, and game playing. In particular, the striking success of deep learning in a wide variety of natural language processing (NLP) applications has served as a benchmark for the advances in one of the most important tasks in artificial intelligence. This book reviews the state of the art of deep learning research and its successful applications to major NLP tasks, including speech recognition and understanding, dialogue systems, lexical analysis, parsing, knowledge graphs, machine translation, question answering, sentiment analysis, social computing, and natural language generation from images. Outlining and analyzing various research frontiers of NLP in the deep learning era, it features self-contained, comprehensive chapters written by leading researchers in the field. A glossary of technical terms and commonly used acronyms in the intersection of deep learning and NLP is also provided. The book appeals to advanced undergraduate and graduate students, post-doctoral researchers, lecturers and industrial researchers, as well as anyone interested in deep learning and natural language processing.;;;;;Li Deng, Yang Liu;;2018;2018;;2018;;;;Closed;Edited Book;;;;;316;112;;122,74;;https://app.dimensions.ai/details/publication/pub.1104151487;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 47 Language, Communication and Culture; 4704 Linguistics";
976;pub.1143637438;10.1007/978-3-030-92185-9_42;;;SPBERT: an Efficient Pre-training BERT on SPARQL Queries for Question Answering over Knowledge Graphs;Knowledge Graph is becoming increasingly popular and necessary during the past years. In order to address the lack of structural information of SPARQL query language, we propose SPBERT, a transformer-based language model pre-trained on massive SPARQL query logs. By incorporating masked language modeling objectives and the word structural objective, SPBERT can learn general-purpose representations in both natural language and SPARQL query language. We investigate how SPBERT and encoder-decoder architecture can be adapted for Knowledge-based QA corpora. We conduct exhaustive experiments on two additional tasks, including SPARQL Query Construction and Answer Verbalization Generation. The experimental results show that SPBERT can obtain promising results, achieving state-of-the-art BLEU scores on several of these tasks.;This research is partially supported by the research funding from the Faculty of Information Technology, University of Science, Ho Chi Minh city, Vietnam.;;Lecture Notes in Computer Science;Neural Information Processing;Teddy Mantoro, Minho Lee, Media Anugerah Ayu, Kok Wai Wong, Achmad Nizar Hidayanto;;2021-12-06;2021;2021-12-06;2021;13108;;512-523;Closed;Chapter;"Tran, Hieu; Phan, Long; Anibal, James; Nguyen, Binh T.; Nguyen, Truong-Son";"Tran, Hieu (University of Science, Ho Chi Minh City, Vietnam; Vietnam National Univeristy, Ho Chi Minh City, Vietnam); Phan, Long (Case Western Reserve University, Cleveland, OH, USA); Anibal, James (National Cancer Institute, Bethesda, MD, USA); Nguyen, Binh T. (University of Science, Ho Chi Minh City, Vietnam; Vietnam National Univeristy, Ho Chi Minh City, Vietnam); Nguyen, Truong-Son (University of Science, Ho Chi Minh City, Vietnam; Vietnam National Univeristy, Ho Chi Minh City, Vietnam)";"Nguyen, Truong-Son (Ho Chi Minh City University of Science; Vietnam National Univeristy, Ho Chi Minh City, Vietnam)";"Tran, Hieu (Ho Chi Minh City University of Science; Vietnam National Univeristy, Ho Chi Minh City, Vietnam); Phan, Long (Case Western Reserve University); Anibal, James (National Cancer Institute); Nguyen, Binh T. (Ho Chi Minh City University of Science; Vietnam National Univeristy, Ho Chi Minh City, Vietnam); Nguyen, Truong-Son (Ho Chi Minh City University of Science; Vietnam National Univeristy, Ho Chi Minh City, Vietnam)";9;7;;2,82;;https://app.dimensions.ai/details/publication/pub.1143637438;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
964;pub.1163524444;10.1111/exsy.13434;;;PooRaa‐Agri KG: An agricultural knowledge graph‐based simplified multilingual query system;Abstract The current work proposes PooRaa‐Agri KG, an agricultural knowledge graph‐based simplified multilingual query system that works in real time to provide concise answers for agriculture‐based queries. The proposed approach accommodates real‐time and low‐resource queries in English and Hindi with a novel multi‐stage solution consisting of data pre‐processing, sentence simplification, triplet extraction, knowledge graph generation, sentence reconstruction, query‐to‐reconstructed sentence matching, and machine translation as its sub‐modules. In this work, a novel combination of rule‐based sentence simplification and triplet extraction is carried out resulting in a triplet similarity score of 86.56% for the extracted triplets. This method is superior to the existing triplet extraction method whose triplet similarity score was found to be 60.65%. Further, the proposed work makes use of heuristic rules to reconstruct sentences which when evaluated by human evaluators for meaningfulness and grammar resulted in a score of 3.09/4 and 2.95/4 respectively. To complete end‐to‐end communication in the proposed system, a similarity‐based query answer system is proposed in this work.;ACKNOWLEDGEMENTS The authors thank the Management and Principal, Sri Sivasubramaniya Nadar College of Engineering for their support and encouragement for the successful completion of the work.;;Expert Systems;;;;2023-08-24;2023;2023-08-24;2023-12;40;10;;Closed;Article;"Sivakumar, Nethraa; Srinivasan, Pooja; Kannan, Mrinalini; P, Vijayalakshmi; T, Nagarajan";"Sivakumar, Nethraa (Department of Electronics and Communication Engineering Sri Sivasubramaniya Nadar College of Engineering Chennai Tamil Nadu India); Srinivasan, Pooja (Department of Electronics and Communication Engineering Sri Sivasubramaniya Nadar College of Engineering Chennai Tamil Nadu India); Kannan, Mrinalini (Department of Electronics and Communication Engineering Sri Sivasubramaniya Nadar College of Engineering Chennai Tamil Nadu India); P, Vijayalakshmi (Department of Electronics and Communication Engineering Sri Sivasubramaniya Nadar College of Engineering Chennai Tamil Nadu India); T, Nagarajan (Department of Computer Science Engineering Shiv Nadar University Chennai Tamil Nadu India)";Sivakumar, Nethraa (Anna University, Chennai);"Sivakumar, Nethraa (Anna University, Chennai); Srinivasan, Pooja (Anna University, Chennai); Kannan, Mrinalini (Anna University, Chennai); P, Vijayalakshmi (Anna University, Chennai); T, Nagarajan (Shiv Nadar University)";1;1;;0,67;;https://app.dimensions.ai/details/publication/pub.1163524444;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
963;pub.1130901734;10.48550/arxiv.2009.07715;;;Knowledge Graphs for Multilingual Language Translation and Generation;"The Natural Language Processing (NLP) community has recently seen outstanding
progress, catalysed by the release of different Neural Network (NN)
architectures. Neural-based approaches have proven effective by significantly
increasing the output quality of a large number of automated solutions for NLP
tasks (Belinkov and Glass, 2019). Despite these notable advancements, dealing
with entities still poses a difficult challenge as they are rarely seen in
training data. Entities can be classified into two groups, i.e., proper nouns
and common nouns. Proper nouns are also known as Named Entities (NE) and
correspond to the name of people, organizations, or locations, e.g., John, WHO,
or Canada. Common nouns describe classes of objects, e.g., spoon or cancer.
Both types of entities can be found in a Knowledge Graph (KG). Recent work has
successfully exploited the contribution of KGs in NLP tasks, such as Natural
Language Inference (NLI) (KM et al.,2018) and Question Answering (QA) (Sorokin
and Gurevych, 2018). Only a few works had exploited the benefits of KGs in
Neural Machine Translation (NMT) when the work presented herein began.
Additionally, few works had studied the contribution of KGs to Natural Language
Generation (NLG) tasks. Moreover, the multilinguality also remained an open
research area in these respective tasks (Young et al., 2018). In this thesis,
we focus on the use of KGs for machine translation and the generation of texts
to deal with the problems caused by entities and consequently enhance the
quality of automatically generated texts.";;;arXiv;;;;2020-09-16;2020;;;;;;"All OA; Green";Preprint;Moussallem, Diego;Moussallem, Diego ();;Moussallem, Diego ();0;0;;0;;https://app.dimensions.ai/details/publication/pub.1130901734;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 47 Language, Communication and Culture; 4704 Linguistics";
960;pub.1138731513;10.1007/978-981-16-1986-1;;;The Development of Natural Language Processing, Research on the Development of Electronic Information Engineering Technology in China;This book is a part of the Blue Book series “Research on the Development of Electronic Information Engineering Technology in China”, which explores the cutting edge of natural language processing (NLP) studies. The research objects of natural language processing are evolved from words, phrases, and sentences to text, and research directions are from language analysis, language understanding, language generation, knowledge graphs, machine translation, to deep semantic understanding, and beyond. This is in line with the development trend of applications. And for another typical NLP application machine translation, from text translation, to voice and image translation, now simultaneous interpretation, progress of technology makes the application of machine translation deeper and wider into diverse industries. This book is intended for researchers and industrial staffs who have been following the current situation and future trends of the naturallanguage processing. Meanwhile, it also bears high value of reference for experts, scholars, and technical and engineering managers of different levels and different fields.;;;;;;;2021;2021;;2021;;;;Closed;Edited Book;;;;;0;0;;0;;https://app.dimensions.ai/details/publication/pub.1138731513;"46 Information and Computing Sciences; 4605 Data Management and Data Science; 47 Language, Communication and Culture; 4704 Linguistics";
956;pub.1148806812;10.48550/arxiv.2206.08709;;;Statistical and Neural Methods for Cross-lingual Entity Label Mapping in Knowledge Graphs;"Knowledge bases such as Wikidata amass vast amounts of named entity
information, such as multilingual labels, which can be extremely useful for
various multilingual and cross-lingual applications. However, such labels are
not guaranteed to match across languages from an information consistency
standpoint, greatly compromising their usefulness for fields such as machine
translation. In this work, we investigate the application of word and sentence
alignment techniques coupled with a matching algorithm to align cross-lingual
entity labels extracted from Wikidata in 10 languages. Our results indicate
that mapping between Wikidata's main labels stands to be considerably improved
(up to $20$ points in F1-score) by any of the employed methods. We show how
methods relying on sentence embeddings outperform all others, even across
different scripts. We believe the application of such techniques to measure the
similarity of label pairs, coupled with a knowledge base rich in high-quality
entity labels, to be an excellent asset to machine translation.";;;arXiv;;;;2022-06-17;2022;;;;;;"All OA; Green";Preprint;"Amaral, Gabriel; Pinnis, Mārcis; Skadiņa, Inguna; Rodrigues, Odinaldo; Simperl, Elena";"Amaral, Gabriel (); Pinnis, Mārcis (); Skadiņa, Inguna (); Rodrigues, Odinaldo (); Simperl, Elena ()";;"Amaral, Gabriel (); Pinnis, Mārcis (); Skadiņa, Inguna (); Rodrigues, Odinaldo (); Simperl, Elena ()";1;1;;0,41;;https://app.dimensions.ai/details/publication/pub.1148806812;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
956;pub.1132542793;10.1007/978-3-030-63031-7;;;Chinese Computational Linguistics, 19th China National Conference, CCL 2020, Hainan, China, October 30 – November 1, 2020, Proceedings;"This book constitutes the proceedings of the 19th China National Conference on Computational Linguistics, CCL 2020, held in Hainan, China, in October/November 2020. The 32 full and 2 short papers presented in this volume were carefully reviewed and selected from 99 submissions. They were organized in topical sections named: fundamental theory and methods of computational linguistics; information retrieval, dialogue and question answering; text generation and summarization; knowledge graph and information extraction; machine translation and multilingual information processing; minority language information processing; language resource and evaluation; social computing and sentiment analysis; and NLP applications.";;;Lecture Notes in Computer Science;;Maosong Sun, Sujian Li, Yue Zhang, Yang Liu, Shizhu He, Gaoqi Rao;;2020;2020;;2020;12522;;;Closed;Edited Book;;;;;4;4;;0,93;;https://app.dimensions.ai/details/publication/pub.1132542793;"46 Information and Computing Sciences; 4605 Data Management and Data Science";
924;pub.1183088315;10.48550/arxiv.2412.04342;;;Retrieval-Augmented Machine Translation with Unstructured Knowledge;"Retrieval-augmented generation (RAG) introduces additional information to
enhance large language models (LLMs). In machine translation (MT), previous
work typically retrieves in-context examples from paired MT corpora, or
domain-specific knowledge from knowledge graphs, to enhance models' MT ability.
However, a large amount of world knowledge is organized in unstructured
documents, and might not be fully paired across different languages. In this
paper, we study retrieval-augmented MT using unstructured documents.
Specifically, we build RAGtrans, the first benchmark to train and evaluate
LLMs' retrieval-augmented MT ability. RAGtrans contains 79K MT samples
collected via GPT-4o and human translators. Besides, documents from different
languages are also provided to supply the knowledge to these samples. Based on
RAGtrans, we further propose a multi-task training method to teach LLMs how to
use information from multilingual documents during their translation. The
method uses existing multilingual corpora to create auxiliary training
objectives without additional labeling requirements. Extensive experiments show
that the method improves LLMs by 1.58-3.09 BLEU and 1.00-2.03 COMET scores.";;;arXiv;;;;2024-12-05;2024;;;;;;"All OA; Green";Preprint;"Wang, Jiaan; Meng, Fandong; Zhang, Yingxue; Zhou, Jie";"Wang, Jiaan (); Meng, Fandong (); Zhang, Yingxue (); Zhou, Jie ()";;"Wang, Jiaan (); Meng, Fandong (); Zhang, Yingxue (); Zhou, Jie ()";0;0;;;;https://app.dimensions.ai/details/publication/pub.1183088315;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 47 Language, Communication and Culture; 4704 Linguistics";
924;pub.1181934348;10.1007/978-981-97-9437-9;;;Natural Language Processing and Chinese Computing, 13th National CCF Conference, NLPCC 2024, Hangzhou, China, November 1–3, 2024, Proceedings, Part III;"The five-volume set LNCS 15359 - 15363 constitutes the refereed proceedings of the 13th National CCF Conference on Natural Language Processing and Chinese Computing, NLPCC 2024, held in Hangzhou, China, during November 2024. The 161 full papers and 33 evaluation workshop papers included in these proceedings were carefully reviewed and selected from 451 submissions. They deal with the following areas: Fundamentals of NLP; Information Extraction and Knowledge Graph; Information Retrieval, Dialogue Systems, and Question Answering; Large Language Models and Agents; Machine Learning for NLP; Machine Translation and Multilinguality; Multi-modality and Explainability; NLP Applications and Text Mining; Sentiment Analysis, Argumentation Mining, and Social Media; Summarization and Generation.";;;Lecture Notes in Computer Science;;Derek F. Wong, Zhongyu Wei, Muyun Yang;;2025;2025;;2025;15361;;;Closed;Edited Book;;;;;0;0;;;;https://app.dimensions.ai/details/publication/pub.1181934348;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
924;pub.1181931869;10.1007/978-981-97-9443-0;;;Natural Language Processing and Chinese Computing, 13th National CCF Conference, NLPCC 2024, Hangzhou, China, November 1–3, 2024, Proceedings, Part V;"The five-volume set LNCS 15359 - 15363 constitutes the refereed proceedings of the 13th National CCF Conference on Natural Language Processing and Chinese Computing, NLPCC 2024, held in Hangzhou, China, during November 2024. The 161 full papers and 33 evaluation workshop papers included in these proceedings were carefully reviewed and selected from 451 submissions. They deal with the following areas: Fundamentals of NLP; Information Extraction and Knowledge Graph; Information Retrieval, Dialogue Systems, and Question Answering; Large Language Models and Agents; Machine Learning for NLP; Machine Translation and Multilinguality; Multi-modality and Explainability; NLP Applications and Text Mining; Sentiment Analysis, Argumentation Mining, and Social Media; Summarization and Generation.";;;Lecture Notes in Computer Science;;Derek F. Wong, Zhongyu Wei, Muyun Yang;;2025;2025;;2025;15363;;;Closed;Edited Book;;;;;0;0;;;;https://app.dimensions.ai/details/publication/pub.1181931869;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
924;pub.1181929861;10.1007/978-981-97-9431-7;;;Natural Language Processing and Chinese Computing, 13th National CCF Conference, NLPCC 2024, Hangzhou, China, November 1–3, 2024, Proceedings, Part I;"The five-volume set LNCS 15359 - 15363 constitutes the refereed proceedings of the 13th National CCF Conference on Natural Language Processing and Chinese Computing, NLPCC 2024, held in Hangzhou, China, during November 2024. The 161 full papers and 33 evaluation workshop papers included in these proceedings were carefully reviewed and selected from 451 submissions. They deal with the following areas: Fundamentals of NLP; Information Extraction and Knowledge Graph; Information Retrieval, Dialogue Systems, and Question Answering; Large Language Models and Agents; Machine Learning for NLP; Machine Translation and Multilinguality; Multi-modality and Explainability; NLP Applications and Text Mining; Sentiment Analysis, Argumentation Mining, and Social Media; Summarization and Generation.";;;Lecture Notes in Computer Science;;Derek F. Wong, Zhongyu Wei, Muyun Yang;;2025;2025;;2025;15359;;;Closed;Edited Book;;;;;0;0;;;;https://app.dimensions.ai/details/publication/pub.1181929861;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
924;pub.1181926485;10.1007/978-981-97-9434-8;;;Natural Language Processing and Chinese Computing, 13th National CCF Conference, NLPCC 2024, Hangzhou, China, November 1–3, 2024, Proceedings, Part II;"The five-volume set LNCS 15359 - 15363 constitutes the refereed proceedings of the 13th National CCF Conference on Natural Language Processing and Chinese Computing, NLPCC 2024, held in Hangzhou, China, during November 2024. The 161 full papers and 33 evaluation workshop papers included in these proceedings were carefully reviewed and selected from 451 submissions. They deal with the following areas: Fundamentals of NLP; Information Extraction and Knowledge Graph; Information Retrieval, Dialogue Systems, and Question Answering; Large Language Models and Agents; Machine Learning for NLP; Machine Translation and Multilinguality; Multi-modality and Explainability; NLP Applications and Text Mining; Sentiment Analysis, Argumentation Mining, and Social Media; Summarization and Generation.";;;Lecture Notes in Computer Science;;Derek F. Wong, Zhongyu Wei, Muyun Yang;;2025;2025;;2025;15360;;;Closed;Edited Book;;;;;0;0;;;;https://app.dimensions.ai/details/publication/pub.1181926485;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
924;pub.1181919942;10.1007/978-981-97-9440-9;;;Natural Language Processing and Chinese Computing, 13th National CCF Conference, NLPCC 2024, Hangzhou, China, November 1–3, 2024, Proceedings, Part IV;"The five-volume set LNCS 15359 - 15363 constitutes the refereed proceedings of the 13th National CCF Conference on Natural Language Processing and Chinese Computing, NLPCC 2024, held in Hangzhou, China, during November 2024. The 161 full papers and 33 evaluation workshop papers included in these proceedings were carefully reviewed and selected from 451 submissions. They deal with the following areas: Fundamentals of NLP; Information Extraction and Knowledge Graph; Information Retrieval, Dialogue Systems, and Question Answering; Large Language Models and Agents; Machine Learning for NLP; Machine Translation and Multilinguality; Multi-modality and Explainability; NLP Applications and Text Mining; Sentiment Analysis, Argumentation Mining, and Social Media; Summarization and Generation.";;;Lecture Notes in Computer Science;;Derek F. Wong, Zhongyu Wei, Muyun Yang;;2025;2025;;2025;15362;;;Closed;Edited Book;;;;;0;0;;;;https://app.dimensions.ai/details/publication/pub.1181919942;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
924;pub.1151032748;10.1007/978-3-031-16270-1_4;;;Statistical and Neural Methods for Cross-lingual Entity Label Mapping in Knowledge Graphs;Knowledge bases such as Wikidata amass vast amounts of named entity information, such as multilingual labels, which can be extremely useful for various multilingual and cross-lingual applications. However, such labels are not guaranteed to match across languages from an information consistency standpoint, greatly compromising their usefulness for fields such as machine translation. In this work, we investigate the application of word and sentence alignment techniques coupled with a matching algorithm to align cross-lingual entity labels extracted from Wikidata in 10 languages. Our results indicate that mapping between Wikidata’s main labels stands to be considerably improved (up to 20 points in F1-score) by any of the employed methods. We show how methods relying on sentence embeddings outperform all others, even across different scripts. We believe the application of such techniques to measure the similarity of label pairs, coupled with a knowledge base rich in high-quality entity labels, to be an excellent asset to machine translation.;This research received funding from the European Union’s Horizon 2020 research and innovation programme under the Marie Skłodowska-Curie grant agreement no. 812997. The research has been supported by the European Regional Development Fund within the research project “AI Assistant for Multilingual Meeting Management” No. 1.1.1.1/19/A/082.;;Lecture Notes in Computer Science;Text, Speech, and Dialogue;Petr Sojka, Aleš Horák, Ivan Kopeček, Karel Pala;;2022-09-16;2022;2022-09-16;2022;13502;;39-51;Closed;Chapter;"Amaral, Gabriel; Pinnis, Mārcis; Skadiņa, Inguna; Rodrigues, Odinaldo; Simperl, Elena";"Amaral, Gabriel (King’s College London, WC2R 2LS, London, UK); Pinnis, Mārcis (Tilde, 1004, Rīga, Latvia); Skadiņa, Inguna (Tilde, 1004, Rīga, Latvia); Rodrigues, Odinaldo (King’s College London, WC2R 2LS, London, UK); Simperl, Elena (King’s College London, WC2R 2LS, London, UK)";Amaral, Gabriel (King's College London);"Amaral, Gabriel (King's College London); Pinnis, Mārcis (Tilde (Latvia)); Skadiņa, Inguna (Tilde (Latvia)); Rodrigues, Odinaldo (King's College London); Simperl, Elena (King's College London)";3;2;;1,24;;https://app.dimensions.ai/details/publication/pub.1151032748;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
924;pub.1141789739;10.1007/978-3-030-88480-2;;;Natural Language Processing and Chinese Computing, 10th CCF International Conference, NLPCC 2021, Qingdao, China, October 13–17, 2021, Proceedings, Part I;"This two-volume set of LNAI 13028 and LNAI 13029 constitutes the refereed proceedings of the 10th CCF Conference on Natural Language Processing and Chinese Computing, NLPCC 2021, held in Qingdao, China, in October 2021. The 66 full papers, 23 poster papers, and 27 workshop papers presented were carefully reviewed and selected from 446 submissions. They are organized in the following areas: Fundamentals of NLP; Machine Translation and Multilinguality; Machine Learning for NLP; Information Extraction and Knowledge Graph; Summarization and Generation; Question Answering; Dialogue Systems; Social Media and Sentiment Analysis; NLP Applications and Text Mining; and Multimodality and Explainability.";;;Lecture Notes in Computer Science;;Lu Wang, Yansong Feng, Yu Hong, Ruifang He;;2021;2021;;2021;13028;;;Closed;Edited Book;;;;;2;1;;0,63;;https://app.dimensions.ai/details/publication/pub.1141789739;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
