"""About the data: Exported on May 23, 2025. Criteria: 'Knowledge Graph AND ""Machine Translation""' in title and abstract. Note: For hyper-authorship publications with more than 100 authors the export does not include author names and affiliations. © 2025 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.
1235;pub.1103977234;10.1109/rdcape.2017.8358266;;;Improvement of English-Hindi Machine Translation Using ConceptNet;The paper is based on the framework of translation of English sentences into Hindi language by using ConceptNet for Statistical Machine Translation and Rule-Based Machine Translation system together. ConceptNet is a knowledge-based graph that represents relation between words using relations like “RelatedTo” and “TranslatedFrom”. Baseline method doesn't appropriately translate the sentences. This work increases the accuracy of translation by using common sense knowledge for translation of those words which are obscured or not translated. We used BLEU score to check the accuracy of our English to Hindi translation system. This approach provides the improved quality of translation.;;;;2017 Recent Developments in Control, Automation & Power Engineering (RDCAPE);;;2017-10-01;2017;;2017-10-01;;;198-202;Closed;Proceeding;"Bansal, Mani; Jain, Goonjan";"Bansal, Mani (School of Computer & Systems Sciences, Jawaharlal Nehru University, New-Delhi, India); Jain, Goonjan (School of Computer & Systems Sciences, Jawaharlal Nehru University, New-Delhi, India)";;"Bansal, Mani (Jawaharlal Nehru University); Jain, Goonjan (Jawaharlal Nehru University)";5;3;;1,46;;https://app.dimensions.ai/details/publication/pub.1103977234;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 47 Language, Communication and Culture; 4704 Linguistics";
1230;pub.1158308420;10.48550/arxiv.2305.13413;;;Syntactic Knowledge via Graph Attention with BERT in Machine Translation;"Although the Transformer model can effectively acquire context features via a
self-attention mechanism, deeper syntactic knowledge is still not effectively
modeled. To alleviate the above problem, we propose Syntactic knowledge via
Graph attention with BERT (SGB) in Machine Translation (MT) scenarios. Graph
Attention Network (GAT) and BERT jointly represent syntactic dependency feature
as explicit knowledge of the source language to enrich source language
representations and guide target language generation. Our experiments use gold
syntax-annotation sentences and Quality Estimation (QE) model to obtain
interpretability of translation quality improvement regarding syntactic
knowledge without being limited to a BLEU score. Experiments show that the
proposed SGB engines improve translation quality across the three MT tasks
without sacrificing BLEU scores. We investigate what length of source sentences
benefits the most and what dependencies are better identified by the SGB
engines. We also find that learning of specific dependency relations by GAT can
be reflected in the translation quality containing such relations and that
syntax on the graph leads to new modeling of syntactic aspects of source
sentences in the middle and bottom layers of BERT.";;;arXiv;;;;2023-05-22;2023;;;;;;"All OA; Green";Preprint;"Dai, Yuqian; Sharoff, Serge; de Kamps, Marc";"Dai, Yuqian (); Sharoff, Serge (); de Kamps, Marc ()";;"Dai, Yuqian (); Sharoff, Serge (); de Kamps, Marc ()";0;0;;0;;https://app.dimensions.ai/details/publication/pub.1158308420;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 47 Language, Communication and Culture; 4704 Linguistics";
1225;pub.1157700861;10.1007/978-981-19-9876-8_13;;;Development of Chatbot Retrieving Fact-Based Information Using Knowledge Graph;"Chatbot assists users by providing useful responses and not just a conversational system functionalities. The advanced Chatbots such as Siri and Alexa are the results of evolution of different response generation and NLU techniques that have arrived since 1960s. Usually, chatbots are designed to address domain-specific queries; for instance, a medical chatbot requires the user to provide his/her symptoms; in the corporate world, the chatbots designed are mainly for addressing the FAQs asked by their clients/customers. However, state-of-the-art technologies are emerging, and knowledge graph is one of them. The idea of using knowledge graphs is that the data stored in them is linked. The proposed-chatbot addresses the problem of answering factoid questions by retrieving information from knowledge graphs. Initially, the neural machine translation approach was used; however, due to its limitations, keyword extraction approach was adopted for the proposed chatbot. In order to compare the proposed chatbot system with DBpedia metrics, the F-measure quality parameter were used for determining the overall performance of chatbots.";;;Lecture Notes in Electrical Engineering;Proceedings of International Conference on Recent Innovations in Computing;Yashwant Singh, Pradeep Kumar Singh, Maheshkumar H. Kolekar, Arpan Kumar Kar, Paulo J. Sequeira Gonçalves;;2023-05-03;2023;2023-05-03;2023;1001;;153-164;Closed;Chapter;"Dayal, Raghav; Nangia, Parv; Vijh, Surbhi; Kumar, Sumit; Agarwal, Saurabh; Saxena, Shivank";"Dayal, Raghav (Amity School of Engineering and Technology, Amity University, Noida, India); Nangia, Parv (Amity School of Engineering and Technology, Amity University, Noida, India); Vijh, Surbhi (JSS Academy of Technical Education, Noida, India); Kumar, Sumit (Amity School of Engineering and Technology, Amity University, Noida, India); Agarwal, Saurabh (Kyungil University, Gyeongsangbuk-do, Gyeongsan-si, South Korea); Saxena, Shivank (Amity School of Engineering and Technology, Amity University, Noida, India)";Kumar, Sumit (Amity University);"Dayal, Raghav (Amity University); Nangia, Parv (Amity University); Vijh, Surbhi (Dr. A.P.J. Abdul Kalam Technical University); Kumar, Sumit (Amity University); Agarwal, Saurabh (Kyungil University); Saxena, Shivank (Amity University)";2;2;;1,33;;https://app.dimensions.ai/details/publication/pub.1157700861;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
1223;pub.1158479696;10.48550/arxiv.2305.17698;;;Neural Machine Translation with Dynamic Graph Convolutional Decoder;"Existing wisdom demonstrates the significance of syntactic knowledge for the
improvement of neural machine translation models. However, most previous works
merely focus on leveraging the source syntax in the well-known encoder-decoder
framework. In sharp contrast, this paper proposes an end-to-end translation
architecture from the (graph \& sequence) structural inputs to the (graph \&
sequence) outputs, where the target translation and its corresponding syntactic
graph are jointly modeled and generated. We propose a customized Dynamic
Spatial-Temporal Graph Convolutional Decoder (Dyn-STGCD), which is designed for
consuming source feature representations and their syntactic graph, and
auto-regressively generating the target syntactic graph and tokens
simultaneously. We conduct extensive experiments on five widely acknowledged
translation benchmarks, verifying that our proposal achieves consistent
improvements over baselines and other syntax-aware variants.";;;arXiv;;;;2023-05-28;2023;;;;;;"All OA; Green";Preprint;"Li, Lei; Fan, Kai; Yang, Lingyu; Li, Hongjia; Yuan, Chun";"Li, Lei (); Fan, Kai (); Yang, Lingyu (); Li, Hongjia (); Yuan, Chun ()";;"Li, Lei (); Fan, Kai (); Yang, Lingyu (); Li, Hongjia (); Yuan, Chun ()";0;0;;0;;https://app.dimensions.ai/details/publication/pub.1158479696;"46 Information and Computing Sciences; 4605 Data Management and Data Science; 4611 Machine Learning";
1214;pub.1134553655;10.1007/978-981-33-6162-1_4;;;YuQ: A Chinese-Uyghur Medical-Domain Neural Machine Translation Dataset Towards Knowledge-Driven;Recent advances of deep learning have been successful in delivering state-of-the-art performance in medical analysis, However, deep neural networks (DNNs) require a large amount of training data with a high-quality annotation which is not available or expensive in the field of the medical domain. The research of medical domain neural machine translation (NMT) is largely limited due to the lack of parallel sentences that consist of medical domain background knowledge annotations. To this end, we propose a Chinese-Uyghur NMT knowledge-driven dataset, YuQ, which refers to a ground medical domain knowledge graphs. Our corpus 65K parallel sentences from the medical domain 130K utterances. By introduce medical domain glossary knowledge to the training model, we can win the challenge of low translation accuracy in Chinese-Uyghur machine translation professional terms. We provide several benchmark models. Ablation study results show that the models can be enhanced by introducing domain knowledge.;We thank the anonymous reviewers for their valuable feedback. Qing Yu and Zhe Li are contributed equally to this research. This paper support by National Natural Science Foundation of China Research on the Construction of Chinese and Uygur Medical and Health Terms Resource Database Grant Number 61562082, and National Natural Science Foundation of China Research on Key Technologies of Uyghur-Chinese Phonetic Translation System Grant Number U1603262, Xinjiang Uygur Autonomous Region Graduate Research and Innovation Project Grant Number XJ2020G071, Dark Web Intelligence Analysis and User Identification Technology Grant Number 2017YFC0820702-3, and funded by National Engineering Laboratory for Public Safety Risk Perception and Control by Big Data (PSRPC).;;Communications in Computer and Information Science;Machine Translation;Junhui Li, Andy Way;;2020;2020;2021-01-14;2020;1328;;37-54;Closed;Chapter;"Yu, Qing; Li, Zhe; Sheng, Jiabao; Sun, Jing; Slamu, Wushour";"Yu, Qing (Xinjiang University, Ürümqi, China); Li, Zhe (Xinjiang University, Ürümqi, China); Sheng, Jiabao (Xinjiang University, Ürümqi, China); Sun, Jing (Xinjiang University, Ürümqi, China); Slamu, Wushour (Xinjiang University, Ürümqi, China)";Li, Zhe (Xinjiang University);"Yu, Qing (Xinjiang University); Li, Zhe (Xinjiang University); Sheng, Jiabao (Xinjiang University); Sun, Jing (Xinjiang University); Slamu, Wushour (Xinjiang University)";1;1;;0,27;;https://app.dimensions.ai/details/publication/pub.1134553655;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 4611 Machine Learning";
1204;pub.1175898732;10.1145/3696664;;;Knowledge Graph Guided Neural Machine Translation with Dynamic Reinforce-selected Triples;Previous methods incorporating knowledge graphs (KGs) into neural machine translation (NMT) adopt a static knowledge utilization strategy, that introduces many useless knowledge triples and makes the useful triples difficult to be utilized by NMT. To address this problem, we propose a KG guided NMT model with dynamic reinforce-selected triples. The proposed methods could dynamically select the different useful knowledge triples for different source sentences. Specifically, the proposed model contains two components: (1) knowledge selector, that dynamically selects useful knowledge triples for a source sentence, and (2) knowledge guided NMT (KgNMT), that utilizes the selected triples to guide the translation of NMT. Meanwhile, to overcome the non-differentiable problem and guide the training procedure, we propose a policy gradient strategy to encourage the model to select useful triples and improve the generation probability of gold target sentence. Various experimental results show that the proposed method can significantly outperform the baseline models in both translation quality and handling the entities.;;;ACM Transactions on Asian and Low-Resource Language Information Processing;;;;2024-11-23;2024;2024-11-23;2024-12-31;23;12;1-21;Closed;Article;"Zhao, Yang; Kang, Xiaomian; Zhang, Yaping; Zhang, Jiajun; Zhou, Yu; Zong, Chengqing";"Zhao, Yang (Chinese Academy of Sciences Institute of Automation, Beijing, China); Kang, Xiaomian (Chinese Academy of Sciences Institute of Automation, Beijing, China); Zhang, Yaping (Chinese Academy of Sciences Institute of Automation, Beijing, China); Zhang, Jiajun (Chinese Academy of Sciences Institute of Automation, Beijing, China); Zhou, Yu (Chinese Academy of Sciences Institute of Automation, Beijing, China); Zong, Chengqing (Chinese Academy of Sciences Institute of Automation, Beijing, China)";Zhao, Yang (Institute of Automation);"Zhao, Yang (Institute of Automation); Kang, Xiaomian (Institute of Automation); Zhang, Yaping (Institute of Automation); Zhang, Jiajun (Institute of Automation); Zhou, Yu (Institute of Automation); Zong, Chengqing (Institute of Automation)";0;0;;;;https://app.dimensions.ai/details/publication/pub.1175898732;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
1202;pub.1119134449;10.48550/arxiv.1806.10478;;;Neural Machine Translation for Query Construction and Composition;"Research on question answering with knowledge base has recently seen an
increasing use of deep architectures. In this extended abstract, we study the
application of the neural machine translation paradigm for question parsing. We
employ a sequence-to-sequence model to learn graph patterns in the SPARQL graph
query language and their compositions. Instead of inducing the programs through
question-answer pairs, we expect a semi-supervised approach, where alignments
between questions and queries are built through templates. We argue that the
coverage of language utterances can be expanded using late notable works in
natural language generation.";;;arXiv;;;;2018-06-27;2018;;;;;;"All OA; Green";Preprint;"Soru, Tommaso; Marx, Edgard; Valdestilhas, André; Esteves, Diego; Moussallem, Diego; Publio, Gustavo";"Soru, Tommaso (); Marx, Edgard (); Valdestilhas, André (); Esteves, Diego (); Moussallem, Diego (); Publio, Gustavo ()";;"Soru, Tommaso (); Marx, Edgard (); Valdestilhas, André (); Esteves, Diego (); Moussallem, Diego (); Publio, Gustavo ()";1;1;;0,36;;https://app.dimensions.ai/details/publication/pub.1119134449;"46 Information and Computing Sciences; 4605 Data Management and Data Science; 47 Language, Communication and Culture; 4704 Linguistics";
1201;pub.1118867171;10.48550/arxiv.1709.02184;;;Translating Terminological Expressions in Knowledge Bases with Neural Machine Translation;"Our work presented in this paper focuses on the translation of terminological
expressions represented in semantically structured resources, like ontologies
or knowledge graphs. The challenge of translating ontology labels or
terminological expressions documented in knowledge bases lies in the highly
specific vocabulary and the lack of contextual information, which can guide a
machine translation system to translate ambiguous words into the targeted
domain. Due to these challenges, we evaluate the translation quality of
domain-specific expressions in the medical and financial domain with
statistical as well as with neural machine translation methods and experiment
domain adaptation of the translation models with terminological expressions
only. Furthermore, we perform experiments on the injection of external
terminological expressions into the translation systems. Through these
experiments, we observed a significant advantage in domain adaptation for the
domain-specific resource in the medical and financial domain and the benefit of
subword models over word-based neural machine translation models for
terminology translation.";;;arXiv;;;;2017-09-07;2017;;;;;;"All OA; Green";Preprint;"Arcan, Mihael; Torregrosa, Daniel; Buitelaar, Paul";"Arcan, Mihael (); Torregrosa, Daniel (); Buitelaar, Paul ()";;"Arcan, Mihael (); Torregrosa, Daniel (); Buitelaar, Paul ()";0;0;;0;;https://app.dimensions.ai/details/publication/pub.1118867171;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 4611 Machine Learning";
1181;pub.1129120016;10.24963/ijcai.2020/559;;;Knowledge Graphs Enhanced Neural Machine Translation;"Knowledge graphs (KGs) store much structured information on various entities, many of which are not covered by the parallel sentence pairs of neural machine translation (NMT). To improve the translation quality of these entities, in this paper

we propose a novel KGs enhanced NMT method. Specifically, we first induce the new translation results of these entities by transforming the source and target KGs into a unified semantic space. We then generate adequate pseudo parallel sentence pairs that contain these induced entity pairs. Finally, NMT model is jointly trained by the original and pseudo sentence pairs. The extensive experiments on Chinese-to-English and Englishto-Japanese translation tasks demonstrate that our method significantly outperforms the strong baseline models in translation quality, especially in handling the induced entities.";;;;Proceedings of the Twenty-Ninth International Joint Conference on Artificial Intelligence;;;2020-07;2020;;;;;4039-4045;"All OA; Bronze";Proceeding;"Zhao, Yang; Zhang, Jiajun; Zhou, Yu; Zong, Chengqing";"Zhao, Yang (National Laboratory of Pattern Recognition, Institute of Automation, CAS, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China); Zhang, Jiajun (National Laboratory of Pattern Recognition, Institute of Automation, CAS, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China); Zhou, Yu (National Laboratory of Pattern Recognition, Institute of Automation, CAS, Beijing, China; Beijing Fanyu Technology Co., Ltd, Beijing, China); Zong, Chengqing (National Laboratory of Pattern Recognition, Institute of Automation, CAS, Beijing, China; School of Artificial Intelligence, University of Chinese Academy of Sciences, Beijing, China; CAS Center for Excellence in Brain Science and Intelligence Technology, Beijing, China)";;"Zhao, Yang (Institute of Automation; University of Chinese Academy of Sciences); Zhang, Jiajun (Institute of Automation; University of Chinese Academy of Sciences); Zhou, Yu (Institute of Automation; Beijing Fanyu Technology Co., Ltd, Beijing, China); Zong, Chengqing (Institute of Automation; University of Chinese Academy of Sciences; Chinese Academy of Sciences)";28;19;;7,22;https://www.ijcai.org/proceedings/2020/0559.pdf;https://app.dimensions.ai/details/publication/pub.1129120016;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
1175;pub.1131248426;10.7494/csci.2020.21.3.3701;;;Knowledge Graphs Effectiveness in Neural Machine Translation Improvement;"Neural Machine Translation (NMT) systems require a massive amount of Maintaining semantic relations between words during the translation process yields more accurate target-language output from Neural Machine Translation (NMT). Although difficult to achieve from training data alone, it is possible to leverage Knowledge Graphs (KGs) to retain source-language semantic relations in the corresponding target-language translation. The core idea is to use KG entity relations as embedding constraints to improve the mapping from source to target. This paper describes two embedding constraints, both of which employ Entity Linking (EL)---assigning a unique identity to entities---to associate words in training sentences with those in the KG: (1) a monolingual embedding constraint that supports an enhanced semantic representation of the source words through access to relations between entities in a KG; and (2) a bilingual embedding constraint that forces entity relations in the source-language to be carried over to the corresponding entities in the target-language translation. The method is evaluated for English-Spanish translation exploiting Freebase as a source of knowledge. Our experimental results show that exploiting KG information not only decreases the number of unknown words in the translation but also improves translation quality.";;;Computer Science;;;;2020-09-27;2020;2020-09-27;;21;3;;"All OA; Gold";Article;"Ahmadnia, Benyamin; Dorr, Bonnie J.; Kordjamshidi, Parisa";"Ahmadnia, Benyamin (); Dorr, Bonnie J. (); Kordjamshidi, Parisa ()";;"Ahmadnia, Benyamin (); Dorr, Bonnie J. (); Kordjamshidi, Parisa ()";4;2;;1,46;https://journals.agh.edu.pl/csci/article/download/3701/2473;https://app.dimensions.ai/details/publication/pub.1131248426;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 47 Language, Communication and Culture; 4704 Linguistics";
1174;pub.1029087828;10.3115/1220575.1220671;;;Word-level confidence estimation for machine translation using phrase-based translation models;Confidence measures for machine translation is a method for labeling each word in an automatically generated translation as correct or incorrect. In this paper, we will present a new approach to confidence estimation which has the advantage that it does not rely on system output such as N-best lists or word graphs as many other confidence measures do. It is, thus, applicable to any kind of machine translation system.Experimental evaluation has been performed on translation of technical manuals in three different language pairs. Results will be presented for different machine translation systems to show that the new approach is independent of the underlying machine translation system which generated the translations. To the best of our knowledge, the performance of the new confidence measure is better than that of any existing confidence measure.;;;;Proceedings of the conference on Human Language Technology and Empirical Methods in Natural Language Processing  - HLT '05;;;2005;2005;;2005;;;763-770;"All OA; Bronze";Proceeding;"Ueffing, Nicola; Ney, Hermann";"Ueffing, Nicola (RWTH Aachen University, Aachen, Germany); Ney, Hermann (RWTH Aachen University, Aachen, Germany)";;"Ueffing, Nicola (RWTH Aachen University); Ney, Hermann (RWTH Aachen University)";17;0;;3,48;https://dl.acm.org/doi/pdf/10.3115/1220575.1220671;https://app.dimensions.ai/details/publication/pub.1029087828;"46 Information and Computing Sciences; 4605 Data Management and Data Science";
1171;pub.1158051052;10.1007/978-981-99-0047-3_14;;;GujAGra: An Acyclic Graph to Unify Semantic Knowledge, Antonyms, and Gujarati–English Translation of Input Text;Word sense disambiguation, Machine Translation (MT), and part-of-speech tagging are just a few of the Natural Language Processing (NLP) applications where Large-scale lexical resources are required. These resources are regarded as treasure in such system applications. As a result, it is critical that these sources include accurate information. These lexical resources for Indian languages have already been generated digitally and are being constructed on a vast scale known as WordNet. WordNet perhaps seems to be the lexical resource that may be applied for a wide range of NLP applications, from digital dictionaries to automated machine translation. This article depicts Gujarati WordNet semantic relations as an acyclic graph. It also illustrates the process of creating links between Gujarati synsets and their English equivalents, and vice versa.;;;Lecture Notes in Electrical Engineering;Machine Learning and Computational Intelligence Techniques for Data Engineering;Pradeep Singh, Deepak Singh, Vivek Tiwari, Sanjay Misra;;2023-05-16;2023;2023-05-16;2023;998;;151-160;Closed;Chapter;"Patel, Margi; Joshi, Brijendra Kumar";"Patel, Margi (Indore Institute of Science and Technology, Indore, India); Joshi, Brijendra Kumar (Military College of Telecommunication Engineering, Mhow, India)";Patel, Margi (Indore Institute of Science and Technology, Indore, India);"Patel, Margi (Indore Institute of Science and Technology, Indore, India); Joshi, Brijendra Kumar (Military College of Telecommunication Engineering, Mhow, India)";0;0;;0;;https://app.dimensions.ai/details/publication/pub.1158051052;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 47 Language, Communication and Culture; 4704 Linguistics";
1166;pub.1048117640;10.1007/978-3-642-36973-5_66;;;Cross-Language Plagiarism Detection Using a Multilingual Semantic Network;Cross-language plagiarism refers to the type of plagiarism where the source and suspicious documents are in different languages. Plagiarism detection across languages is still in its infancy state. In this article, we propose a new graph-based approach that uses a multilingual semantic network to compare document paragraphs in different languages. In order to investigate the proposed approach, we used the German-English and Spanish-English cross-language plagiarism cases of the PAN-PC’11 corpus. We compare the obtained results with two state-of-the-art models. Experimental results indicate that our graph-based approach is a good alternative for cross-language plagiarism detection.;;;Lecture Notes in Computer Science;Advances in Information Retrieval;Pavel Serdyukov, Pavel Braslavski, Sergei O. Kuznetsov, Jaap Kamps, Stefan Rüger, Eugene Agichtein, Ilya Segalovich, Emine Yilmaz;;2013;2013;;2013;7814;;710-713;Closed;Chapter;"Franco-Salvador, Marc; Gupta, Parth; Rosso, Paolo";"Franco-Salvador, Marc (Natural Language Engineering Lab. - ELiRF, DSIC, Universitat Politècnica de València, Valencia, Spain); Gupta, Parth (Natural Language Engineering Lab. - ELiRF, DSIC, Universitat Politècnica de València, Valencia, Spain); Rosso, Paolo (Natural Language Engineering Lab. - ELiRF, DSIC, Universitat Politècnica de València, Valencia, Spain)";;"Franco-Salvador, Marc (Universitat Politècnica de València); Gupta, Parth (Universitat Politècnica de València); Rosso, Paolo (Universitat Politècnica de València)";32;3;;7,55;;https://app.dimensions.ai/details/publication/pub.1048117640;"46 Information and Computing Sciences; 4605 Data Management and Data Science";
1160;pub.1149514203;10.24963/ijcai.2022/566;;;Effective Graph Context Representation for Document-level Machine Translation;Document-level neural machine translation (DocNMT) universally encodes several local sentences or the entire document. Thus, DocNMT does not consider the relevance of document-level contextual information, for example, some context (i.e., content words, logical order, and co-occurrence relation) is more effective than another auxiliary context  (i.e., functional and auxiliary words). To address this issue, we first utilize the word frequency information to recognize content words in the input document, and then use heuristical relations to summarize content words and sentences as a graph structure without relying on external syntactic knowledge. Furthermore, we apply graph attention networks to this graph structure to learn its feature representation, which allows DocNMT to more effectively capture the document-level context. Experimental results on several widely-used document-level benchmarks demonstrated the effectiveness of the proposed approach.;;;;Proceedings of the Thirty-First International Joint Conference on Artificial Intelligence;;;2022-07;2022;;;;;4079-4085;"All OA; Bronze";Proceeding;"Chen, Kehai; Yang, Muyun; Utiyama, Masao; Sumita, Eiichiro; Wang, Rui; Zhang, Min";"Chen, Kehai (Harbin Institute of Technology, Shenzhen, China); Yang, Muyun (Harbin Institute of Technology, Harbin, China); Utiyama, Masao (National Institute of Information and Communications Technology, Kyoto, Japan); Sumita, Eiichiro (National Institute of Information and Communications Technology, Kyoto, Japan); Wang, Rui (Shanghai Jiao Tong University, Shanghai, China); Zhang, Min (Harbin Institute of Technology, Shenzhen, China)";;"Chen, Kehai (Harbin Institute of Technology); Yang, Muyun (Harbin Institute of Technology); Utiyama, Masao (National Institute of Information and Communications Technology); Sumita, Eiichiro (National Institute of Information and Communications Technology); Wang, Rui (Shanghai Jiao Tong University); Zhang, Min (Harbin Institute of Technology)";2;2;;0,83;https://www.ijcai.org/proceedings/2022/0566.pdf;https://app.dimensions.ai/details/publication/pub.1149514203;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science";
1157;pub.1140045639;10.1007/978-3-030-70451-3_3;;;Word Sense Disambiguation Based on Graph and Knowledge Base;Word sense disambiguation determines the specific meaning of ambiguous words according to their specific context, a basic research in the field of natural language processing, and has a direct impact on the upper application of machine translation, information retrieval, text classification, and sentiment analysis. This paper proposes a word sense disambiguation method based on graph and knowledge base, for the insufficient utilization problem of existing knowledge base. It utilizes dependency parsing to obtain contextual knowledge and processes the examples in lexical knowledge base, which have a good ability of sense distinction, to construct disambiguation graph. Then, the disambiguation can be done by combining dependency disambiguation graph and contextual disambiguation graph. Experiments on the dataset of SemEval-2007 task#5 show that the disambiguation accuracy is 0.471, which is better than the mentioned methods.;;;EAI/Springer Innovations in Communication and Computing;4th EAI International Conference on Robotic Sensor Networks;Shenglin Mu, Li Yujie, Huimin Lu;;2021-07-30;2021;2021-07-30;2022;;;31-41;Closed;Chapter;Meng, Fanqing;Meng, Fanqing (School of Information Science and Engineering, Zaozhuang University, Zaozhuang, China);Meng, Fanqing (Zaozhuang University);Meng, Fanqing (Zaozhuang University);4;4;;1,77;;https://app.dimensions.ai/details/publication/pub.1140045639;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 47 Language, Communication and Culture; 4704 Linguistics";
1148;pub.1152554030;10.1201/9781003272649-11;;;A Critical Analysis of Graph Topologies for Natural Language Processing and Their Applications;Natural language processing (NLP) is incomplete without graphs and its topologies. NLP includes text, text construction or formation, speech or conversation, grammar rules, Machine interpretation and extraction of the knowledge. The topologies and algorithms of graphs have played a vital role to model the specified problems and the attractive solutions. Topologies of graphs are utilized in NLP in numerous applications like finding objects that fulfill certain primary properties unmistakable concerning different elements, finding internationally ideal answers for the given relations between elements. Construction of graph topology is a crucial point in NLP as the architecture must model the data appropriately so that it will not exclusively tackle the objective NLP issue, however to solve it in a better way of computation. Graph representation plays an important role to solve the issues of NLP in better computational manners with reference to time and memory space, Due to this, a critical analysis of graph topologies is required according to NLP issues like text structure, discourse, generation, normalization and summarization, syntactic parsing, tagging, machine translation etc. In this chapter the analysis of some graph topologies or architecture is described according to the NLP issues like heterogeneous graphs, multi-layered graphs, hyper graphs. More complicated issues of graph embeddings or data and supported computational approaches are also discussed. Numerous calculations depend on NP-hard graph classes which don't scale to introduce data sizes. Adaptability is a critical component for these types of calculations, as they need to deal with an ever increasing amount of information. There are additional issues that relate precisely to computational techniques in NLP. For instance, streaming graphs because these types of graphs change on schedule. The graphs developed from web-based media are instances of this. Organizations address the clients and their tweets and the relations between them change rapidly. There are some open source NLP libraries and tools. These libraries give the algorithmic structure squares of NLP in the applications of real world like Apache OpenNLP, MALLET, TextBlob, CogCompNLP, PyTorch-NLP, SpaCy, OpenNLP, StanfordNLP, etc. for the various applications of NLP like word sense induction and word sense disambiguation. Sentiment analysis and social networks, machine translation, information extraction/knowledge extraction and representation/events, automated documents of clinical documents, etc. Natural language processing (NLP) is incomplete without graphs and its topologies. NLP includes text, text construction or formation, speech or conversation, grammar rules, Machine interpretation and extraction of the knowledge. The topologies and algorithms of graphs have played a vital role to model the specified problems and the attractive solutions. Sentiment analysis and social networks, machine translation, information extraction/knowledge extraction and representation/events, automated documents of clinical documents, etc. Graphs have always been an important part of natural language processing (NLP) applications. Graphs are used in question answering, machine translation based on syntax, abstract meaning illustration, etc. Graph theory, NLP, and information retrieval are well-studied disciplines. Algorithms based on graphs are used in NLP in many applications such as finding objects that satisfy some structural properties which are different from those of other entities and finding optimal solutions for given relations among entities.;;;;Graph Learning and Network Science for Natural Language Processing;;;2022-11-07;2022;2022-11-07;;;;189-200;Closed;Chapter;"Nawal, Meenakshi; Gupta, Sunita; Janu, Neha; Travieso-Gonzalez, Carlos M.";"Nawal, Meenakshi (); Gupta, Sunita (); Janu, Neha (); Travieso-Gonzalez, Carlos M. ()";;"Nawal, Meenakshi (); Gupta, Sunita (); Janu, Neha (); Travieso-Gonzalez, Carlos M. ()";0;0;;0;;https://app.dimensions.ai/details/publication/pub.1152554030;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 47 Language, Communication and Culture; 4704 Linguistics";
1142;pub.1105539623;10.2139/ssrn.3199315;;;Effective Searching of RDF Knowledge Graphs;RDF knowledge graphs are typically searched using triple-pattern queries. Often, triple-pattern queries will return too many or too few results, making it difficult for users to find relevant answers to their information needs. To remedy this, we propose a general framework for effective searching of RDF knowledge graphs. Our framework extends both the searched knowledge graph and triple-pattern queries with keywords to allow users to form a wider range of queries. In addition, it provides result ranking based on statistical machine translation, and performs automatic query relaxation to improve query recall. Finally, we also define a notion of result diversity in the setting of RDF data and provide mechanisms to diversify RDF search results using Maximal Marginal Relevance. We evaluate the effectiveness of our retrieval framework using various carefully-designed user studies on DBpedia, a large and real-world RDF knowledge graph.;;;SSRN Electronic Journal;;;;2018;2018;;;;;;"All OA; Green";Preprint;"Arnaout, Hiba; Elbassuoni, Shady";"Arnaout, Hiba (American University of Beirut - Department of Computer Science); Elbassuoni, Shady (American University of Beirut - Department of Computer Science)";;"Arnaout, Hiba (American University of Beirut); Elbassuoni, Shady (American University of Beirut)";1;0;;0,25;;https://app.dimensions.ai/details/publication/pub.1105539623;"46 Information and Computing Sciences; 4602 Artificial Intelligence; 4605 Data Management and Data Science; 4609 Information Systems";
